1.0000 150.5000
2.0000 150.6818
3.0000 150.7795
4.0000 150.8284
5.0000 150.8437
6.0000 150.8337
7.0000 150.8035
8.0000 150.7568
9.0000 150.6962
10.0000 150.6234
11.0000 150.5401
12.0000 150.4474
13.0000 150.3463
14.0000 150.2376
15.0000 150.1220
16.0000 150.0000
17.0000 149.8721
18.0000 149.7389
19.0000 149.6005
20.0000 149.4574
21.0000 149.3099
22.0000 149.1582
23.0000 149.0026
24.0000 148.8432
25.0000 148.6803
26.0000 148.5141
27.0000 148.3447
28.0000 148.1722
29.0000 147.9968
